src,<->,dest,in_frames,in_bytes,out_frames,out_bytes,total_frames,total_bytes,rel_start,duration
136.25.189.6,<->,56.28.207.205,6,6619,0,0,6,6619,1.786905000,0.0043
195.55.112.191,<->,136.25.188.241,0,0,6,400,6,400,1.783628000,0.0088
213.186.52.88,<->,144.85.170.254,0,0,6,1048,6,1048,1.780699000,0.1117
192.228.30.207,<->,133.178.227.208,0,0,6,3647,6,3647,1.778140000,0.1610
215.158.238.73,<->,8.223.224.32,6,1621,0,0,6,1621,1.776198000,0.1587
133.178.226.83,<->,96.155.60.247,6,1884,0,0,6,1884,1.773436000,0.0525
215.158.239.85,<->,196.91.210.189,6,336,0,0,6,336,1.769721000,0.0002
215.158.238.135,<->,91.57.173.44,6,2810,0,0,6,2810,1.769008000,0.2196
202.33.49.188,<->,136.25.188.225,0,0,6,400,6,400,1.767344000,0.0071
215.158.239.69,<->,126.219.194.6,6,3032,0,0,6,3032,1.766847000,0.1918
146.193.46.105,<->,8.252.222.158,0,0,6,412,6,412,1.763310000,0.0012
215.158.140.92,<->,106.188.253.183,6,1365,0,0,6,1365,1.754353000,0.1466
220.28.73.211,<->,136.25.189.86,0,0,6,4381,6,4381,1.752410000,0.0556
246.254.97.113,<->,53.160.140.123,6,933,0,0,6,933,1.751896000,0.1213
215.158.239.48,<->,199.20.29.23,6,400,0,0,6,400,1.746266000,0.0101
215.158.238.117,<->,0.195.237.14,6,8330,0,0,6,8330,1.746090000,0.0000
215.158.103.203,<->,33.3.89.166,6,4497,0,0,6,4497,1.738763000,0.1509
239.66.236.28,<->,129.92.117.130,0,0,6,5483,6,5483,1.732279000,0.1446
207.188.231.68,<->,136.25.188.198,0,0,6,885,6,885,1.731286000,0.2500
109.222.241.232,<->,54.53.96.198,6,3701,0,0,6,3701,1.728624000,0.2028
215.201.26.177,<->,8.182.226.78,0,0,6,1334,6,1334,1.722526000,0.1742
215.158.61.182,<->,136.25.188.43,0,0,6,6133,6,6133,1.721037000,0.1368
133.54.43.69,<->,117.0.70.118,6,1063,0,0,6,1063,1.720806000,0.1091
143.89.225.230,<->,136.25.188.238,0,0,6,400,6,400,1.715661000,0.0089
221.102.56.69,<->,102.81.152.248,0,0,6,828,6,828,1.714350000,0.2317
215.158.238.132,<->,100.224.138.212,6,1905,0,0,6,1905,1.710650000,0.1687
145.23.212.61,<->,80.40.0.124,0,0,6,808,6,808,1.707783000,0.1454
199.69.131.82,<->,136.25.188.243,0,0,6,339,6,339,1.706391000,0.0489
158.192.3.218,<->,136.25.188.52,0,0,6,1509,6,1509,1.705713000,0.2280
125.223.103.24,<->,100.228.42.100,0,0,6,5698,6,5698,1.702920000,0.2003
215.158.239.48,<->,196.89.228.182,6,412,0,0,6,412,1.696914000,0.0350
136.62.175.106,<->,8.35.106.46,6,3797,0,0,6,3797,1.696734000,0.0815
121.116.91.122,<->,8.31.37.173,0,0,6,551,6,551,1.691831000,0.2980
247.152.218.158,<->,50.224.76.234,0,0,6,4631,6,4631,1.691410000,0.2561
136.25.189.202,<->,129.222.39.114,6,2834,0,0,6,2834,1.689866000,0.0457
120.47.187.252,<->,80.38.40.56,0,0,6,740,6,740,1.688715000,0.3062
204.187.17.69,<->,136.25.188.222,0,0,6,1176,6,1176,1.688371000,0.2897
89.141.10.60,<->,8.52.223.84,0,0,6,656,6,656,1.686241000,0.2998
143.10.40.48,<->,136.25.188.241,0,0,6,412,6,412,1.685724000,0.0086
145.26.83.1,<->,8.220.202.4,0,0,6,623,6,623,1.684724000,0.2437
220.243.198.21,<->,8.252.222.107,0,0,6,896,6,896,1.683164000,0.0959
249.101.225.116,<->,105.122.151.32,6,3740,0,0,6,3740,1.681689000,0.2763
197.113.99.238,<->,136.25.188.176,0,0,6,400,6,400,1.677396000,0.0500
159.137.162.213,<->,6.210.129.148,6,888,0,0,6,888,1.672922000,0.2181
195.71.83.109,<->,136.25.188.198,0,0,6,412,6,412,1.672173000,0.0888
215.158.239.68,<->,143.128.41.197,6,349,0,0,6,349,1.659054000,0.3086
215.158.238.80,<->,113.106.118.20,6,1477,0,0,6,1477,1.658276000,0.1843
93.147.56.233,<->,50.224.76.235,0,0,6,4972,6,4972,1.656893000,0.2839
129.224.112.252,<->,97.242.126.184,6,390,0,0,6,390,1.648320000,0.3290
111.146.238.243,<->,54.36.97.247,6,3596,0,0,6,3596,1.648246000,0.2470
243.117.83.26,<->,220.55.100.127,0,0,6,925,6,925,1.648214000,0.2463
195.5.131.126,<->,136.25.188.53,0,0,6,400,6,400,1.636505000,0.0075
215.158.61.202,<->,8.176.8.196,0,0,6,6565,6,6565,1.635789000,0.0090
207.57.222.125,<->,136.25.188.253,0,0,6,400,6,400,1.631077000,0.0116
32.236.164.211,<->,8.52.133.228,0,0,6,2007,6,2007,1.624825000,0.2646
213.21.35.44,<->,8.220.176.253,0,0,6,633,6,633,1.623617000,0.1013
143.14.0.13,<->,50.224.76.230,0,0,6,1897,6,1897,1.621862000,0.3126
231.142.37.135,<->,136.25.188.178,0,0,6,1000,6,1000,1.621724000,0.2943
136.25.188.175,<->,112.220.206.63,6,2762,0,0,6,2762,1.616639000,0.3726
215.158.61.145,<->,8.176.8.248,0,0,6,6357,6,6357,1.614681000,0.1790
215.158.238.66,<->,131.1.253.251,6,1610,0,0,6,1610,1.613701000,0.3772
215.158.238.23,<->,131.1.194.204,6,1749,0,0,6,1749,1.612005000,0.1263
204.200.54.97,<->,136.25.188.198,0,0,6,636,6,636,1.611073000,0.3104
199.32.113.255,<->,136.25.188.198,0,0,6,412,6,412,1.609705000,0.0086
198.230.205.140,<->,144.71.44.80,0,0,6,523,6,523,1.609537000,0.2839
195.71.94.186,<->,136.25.188.253,0,0,6,424,6,424,1.609508000,0.0887
196.148.134.124,<->,144.83.112.139,6,529,0,0,6,529,1.609088000,0.0931
215.158.238.104,<->,64.152.12.41,6,1653,0,0,6,1653,1.608758000,0.2490
133.178.226.19,<->,115.140.139.154,6,1589,0,0,6,1589,1.607533000,0.1228
133.178.226.30,<->,56.102.22.9,6,1861,0,0,6,1861,1.601232000,0.1479
120.101.247.61,<->,50.224.76.248,0,0,6,4728,6,4728,1.600956000,0.3387
136.181.43.173,<->,8.45.162.111,6,4133,0,0,6,4133,1.599124000,0.1450
133.32.39.1,<->,80.47.188.76,6,543,0,0,6,543,1.597931000,0.0537
143.227.65.253,<->,133.178.227.14,0,0,6,1509,6,1509,1.596521000,0.2552
215.158.239.96,<->,194.199.197.57,6,349,0,0,6,349,1.596138000,0.1972
136.25.188.161,<->,131.178.248.230,6,1461,0,0,6,1461,1.595550000,0.1042
17.136.211.157,<->,8.220.200.124,0,0,6,630,6,630,1.593723000,0.1484
136.25.189.27,<->,98.219.126.140,6,6028,0,0,6,6028,1.592925000,0.0403
215.158.239.43,<->,122.158.239.9,6,1790,0,0,6,1790,1.590849000,0.1165
111.150.207.168,<->,8.252.221.194,0,0,6,380,6,380,1.586612000,0.2952
215.158.239.56,<->,207.166.123.127,6,1852,0,0,6,1852,1.583625000,0.4117
246.45.209.210,<->,202.178.8.198,6,508,0,0,6,508,1.581628000,0.3948
215.158.239.79,<->,195.54.48.175,6,560,0,0,6,560,1.581196000,0.4071
133.178.227.138,<->,8.191.15.138,6,2927,0,0,6,2927,1.581194000,0.0797
215.158.239.58,<->,142.166.245.240,6,400,0,0,6,400,1.580055000,0.0120
143.132.167.177,<->,136.25.188.199,0,0,6,1208,6,1208,1.576575000,0.3097
142.220.118.197,<->,136.25.188.177,0,0,6,752,6,752,1.572243000,0.4229
205.127.108.113,<->,33.233.141.66,0,0,6,4173,6,4173,1.570024000,0.3417
139.163.161.48,<->,136.25.188.170,0,0,6,5498,6,5498,1.569063000,0.3301
221.102.121.24,<->,192.195.91.232,6,493,0,0,6,493,1.567829000,0.1072
245.161.127.146,<->,8.252.222.187,0,0,6,1838,6,1838,1.566437000,0.3326
144.85.170.208,<->,91.69.185.225,6,1039,0,0,6,1039,1.565561000,0.0814
215.158.238.83,<->,212.70.217.103,6,1621,0,0,6,1621,1.564282000,0.0385
143.10.103.63,<->,136.25.188.52,0,0,6,349,6,349,1.563018000,0.2316
144.86.235.98,<->,17.61.199.251,6,508,0,0,6,508,1.560444000,0.1198
139.192.40.145,<->,8.52.181.50,0,0,6,866,6,866,1.559321000,0.1488
213.221.90.185,<->,144.85.170.208,0,0,6,1054,6,1054,1.558601000,0.1288
215.158.140.241,<->,33.209.213.40,6,1363,0,0,6,1363,1.557022000,0.1253
215.158.239.84,<->,195.14.209.14,6,1847,0,0,6,1847,1.555619000,0.3263
215.158.239.85,<->,199.69.64.14,6,400,0,0,6,400,1.555562000,0.0091
215.158.61.243,<->,136.25.188.29,0,0,6,6581,6,6581,1.555108000,0.0665
250.109.247.154,<->,80.27.158.247,0,0,6,3594,6,3594,1.554881000,0.3636
231.140.2.184,<->,136.25.188.253,0,0,6,400,6,400,1.549852000,0.0139
220.55.100.127,<->,220.20.202.59,6,1609,0,0,6,1609,1.549799000,0.2088
215.158.239.48,<->,204.226.127.49,6,412,0,0,6,412,1.548228000,0.0037
199.55.76.187,<->,8.183.25.124,0,0,6,638,6,638,1.547626000,0.3231
195.14.125.36,<->,136.25.188.54,0,0,6,349,6,349,1.544720000,0.2250
215.158.238.110,<->,100.120.38.6,6,3183,0,0,6,3183,1.542599000,0.4519
142.236.202.155,<->,136.25.188.241,0,0,6,1877,6,1877,1.541963000,0.3961
143.43.102.227,<->,136.25.188.53,0,0,6,412,6,412,1.541462000,0.0151
194.232.165.130,<->,136.25.188.177,0,0,6,400,6,400,1.539654000,0.0155
203.116.243.174,<->,0.195.210.42,0,0,6,336,6,336,1.539431000,0.1000
204.123.43.210,<->,8.252.222.134,0,0,6,572,6,572,1.538777000,0.3103
215.158.239.96,<->,143.94.246.7,6,349,0,0,6,349,1.537215000,0.2207
215.158.61.189,<->,8.176.8.224,0,0,6,3510,6,3510,1.532851000,0.1191
133.178.226.235,<->,113.23.114.102,6,433,0,0,6,433,1.530681000,0.4329
133.178.226.78,<->,102.225.141.21,6,1381,0,0,6,1381,1.529988000,0.0401
192.204.170.200,<->,136.25.188.254,0,0,6,1253,6,1253,1.522563000,0.3361
215.158.238.64,<->,131.1.253.247,6,3351,0,0,6,3351,1.522353000,0.4219
215.158.239.32,<->,215.158.127.163,6,1865,0,0,6,1865,1.521877000,0.1800
213.186.61.2,<->,144.85.170.246,0,0,6,1220,6,1220,1.521277000,0.1484
215.158.140.231,<->,212.70.75.35,6,1369,0,0,6,1369,1.518307000,0.2214
207.6.93.204,<->,8.220.178.73,0,0,6,716,6,716,1.517057000,0.3254
136.25.189.196,<->,129.222.39.203,6,2690,0,0,6,2690,1.514790000,0.0426
54.38.47.227,<->,48.54.241.97,0,0,6,4976,6,4976,1.514423000,0.2857
215.158.239.86,<->,199.20.6.122,6,400,0,0,6,400,1.512559000,0.0600
142.208.121.211,<->,136.25.188.177,0,0,6,432,6,432,1.510276000,0.4707
199.14.252.25,<->,136.25.188.174,0,0,6,412,6,412,1.507867000,0.0177
215.158.239.96,<->,207.166.94.75,6,1187,0,0,6,1187,1.507499000,0.4200
215.158.238.82,<->,148.55.210.208,6,1637,0,0,6,1637,1.507347000,0.2686
132.249.70.169,<->,82.195.35.35,6,3939,0,0,6,3939,1.506539000,0.1311
207.190.91.156,<->,136.25.188.255,0,0,6,412,6,412,1.506012000,0.0172
139.163.5.140,<->,130.137.174.13,6,368,0,0,6,368,1.505164000,0.2968
215.158.239.79,<->,199.20.30.208,6,412,0,0,6,412,1.503636000,0.0934
144.85.170.254,<->,91.69.185.245,6,1332,0,0,6,1332,1.503273000,0.0923
199.121.245.90,<->,136.25.188.225,0,0,6,1853,6,1853,1.502260000,0.3674
129.31.169.113,<->,8.183.25.124,0,0,6,355,6,355,1.501824000,0.0837
69.240.78.251,<->,8.252.222.30,0,0,6,397,6,397,1.501530000,0.2399
215.158.239.244,<->,215.158.129.100,6,442,0,0,6,442,1.501084000,0.1559
199.73.77.249,<->,136.25.188.242,0,0,6,1289,6,1289,1.500462000,0.4418
215.158.239.49,<->,207.115.125.111,6,406,0,0,6,406,1.499625000,0.3402
192.170.179.5,<->,133.32.39.0,0,0,6,543,6,543,1.497887000,0.0385
245.161.124.44,<->,8.252.222.60,0,0,6,1523,6,1523,1.497533000,0.3572
136.25.188.104,<->,8.182.121.167,6,3073,0,0,6,3073,1.496464000,0.1805
204.187.4.191,<->,136.25.188.176,0,0,6,1849,6,1849,1.495525000,0.3299
133.178.227.208,<->,8.42.42.194,6,3690,0,0,6,3690,1.494185000,0.1546
142.255.40.85,<->,136.25.188.52,0,0,6,527,6,527,1.493862000,0.4849
133.178.227.41,<->,133.73.194.4,6,2912,0,0,6,2912,1.490457000,0.1903
215.158.239.50,<->,199.20.30.209,6,412,0,0,6,412,1.489803000,0.1298
199.71.111.4,<->,136.25.188.252,0,0,6,300,6,300,1.487415000,0.2141
215.158.238.121,<->,8.252.210.251,6,1557,0,0,6,1557,1.487265000,0.1728
8.252.222.51,<->,4.122.15.27,6,412,0,0,6,412,1.486243000,0.0023
210.220.219.153,<->,53.189.253.207,6,4026,0,0,6,4026,1.484671000,0.3636
195.13.253.215,<->,136.25.188.239,0,0,6,412,6,412,1.484600000,0.0086
225.120.222.235,<->,133.178.226.29,0,0,6,1269,6,1269,1.483923000,0.4987
82.248.207.148,<->,8.220.239.48,0,0,6,862,6,862,1.482650000,0.0751
133.178.226.213,<->,115.162.222.216,6,433,0,0,6,433,1.479562000,0.3245
111.199.225.0,<->,0.195.210.44,0,0,6,551,6,551,1.474788000,0.3097
196.88.23.127,<->,136.25.188.226,0,0,6,412,6,412,1.474528000,0.0065
194.234.181.28,<->,136.25.188.226,0,0,6,400,6,400,1.474494000,0.0510
143.134.96.189,<->,136.25.188.222,0,0,6,456,6,456,1.473854000,0.4255
199.52.224.192,<->,136.25.188.241,0,0,6,400,6,400,1.471772000,0.0097
221.102.123.190,<->,133.40.208.180,6,413,0,0,6,413,1.471247000,0.2648
215.158.239.59,<->,195.49.13.174,6,421,0,0,6,421,1.469913000,0.0198
48.131.159.6,<->,8.252.223.106,0,0,6,1470,6,1470,1.469478000,0.3113
207.61.254.156,<->,136.25.188.178,0,0,6,908,6,908,1.465909000,0.4285
225.41.137.39,<->,50.224.76.235,0,0,6,1680,6,1680,1.462323000,0.5237
139.47.239.85,<->,80.32.150.19,6,2277,0,0,6,2277,1.461527000,0.4601
215.158.61.191,<->,8.176.8.196,0,0,6,6349,6,6349,1.460626000,0.5065
195.5.82.217,<->,136.25.188.178,0,0,6,890,6,890,1.454197000,0.5321
111.147.192.122,<->,54.41.253.68,6,407,0,0,6,407,1.454009000,0.0921
215.158.61.189,<->,136.25.189.222,0,0,6,6293,6,6293,1.451362000,0.0054
215.158.239.113,<->,129.222.36.79,6,2290,0,0,6,2290,1.450254000,0.0420
214.80.63.214,<->,139.163.66.167,0,0,6,1362,6,1362,1.448327000,0.2203
136.25.189.15,<->,72.23.194.213,6,3066,0,0,6,3066,1.446982000,0.4915
93.181.154.111,<->,92.27.219.197,0,0,6,310,6,310,1.446517000,0.5439
144.85.170.249,<->,98.87.145.159,6,1093,0,0,6,1093,1.445339000,0.2425
220.20.200.193,<->,159.70.46.125,6,2680,0,0,6,2680,1.444993000,0.0567
203.215.162.177,<->,124.42.185.84,6,884,0,0,6,884,1.442925000,0.4958
196.89.255.151,<->,136.25.188.225,0,0,6,349,6,349,1.442379000,0.3908
199.50.155.121,<->,136.25.188.253,0,0,6,412,6,412,1.440615000,0.0236
143.227.65.186,<->,136.25.188.160,0,0,6,1477,6,1477,1.440576000,0.2416
129.138.248.177,<->,8.252.222.60,0,0,6,637,6,637,1.439446000,0.3057
202.178.8.84,<->,108.134.108.232,0,0,6,635,6,635,1.439179000,0.4604
148.224.137.67,<->,136.25.188.237,0,0,6,2954,6,2954,1.436505000,0.5087
8.183.25.25,<->,6.133.204.253,6,1008,0,0,6,1008,1.435912000,0.5580
142.228.165.119,<->,136.25.188.253,0,0,6,1402,6,1402,1.435641000,0.4208
136.25.188.199,<->,122.158.245.107,6,2874,0,0,6,2874,1.431958000,0.4808
231.140.199.133,<->,136.25.188.226,0,0,6,412,6,412,1.429868000,0.0086
136.25.189.12,<->,29.211.228.198,6,3318,0,0,6,3318,1.429476000,0.3284
143.44.75.225,<->,136.25.188.225,0,0,6,349,6,349,1.425570000,0.3441
207.61.112.76,<->,136.25.188.255,0,0,6,312,6,312,1.420277000,0.2720
109.119.182.243,<->,8.182.136.236,0,0,6,502,6,502,1.419555000,0.0465
139.163.26.146,<->,122.222.214.178,6,678,0,0,6,678,1.419535000,0.4921
109.119.182.246,<->,8.182.136.236,0,0,6,502,6,502,1.417301000,0.0460
109.119.182.230,<->,8.182.136.236,0,0,6,506,6,506,1.417145000,0.0490
129.95.133.231,<->,8.193.83.40,0,0,6,1364,6,1364,1.415510000,0.1286
215.158.239.57,<->,199.20.29.252,6,412,0,0,6,412,1.413090000,0.1436
215.158.239.81,<->,100.216.78.145,6,7453,0,0,6,7453,1.409437000,0.0000
133.178.226.196,<->,8.47.121.21,6,440,0,0,6,440,1.406405000,0.4768
17.61.227.235,<->,8.220.176.253,0,0,6,764,6,764,1.403943000,0.1167
136.25.188.45,<->,112.235.95.11,6,2730,0,0,6,2730,1.402051000,0.5538
222.4.209.41,<->,159.137.162.213,0,0,6,882,6,882,1.399521000,0.4760
159.137.162.213,<->,110.66.204.9,6,882,0,0,6,882,1.398447000,0.4839
215.158.238.96,<->,64.152.12.87,6,1557,0,0,6,1557,1.397269000,0.3642
215.158.239.97,<->,143.20.71.152,6,641,0,0,6,641,1.396880000,0.3726
159.137.162.213,<->,92.180.14.181,6,890,0,0,6,890,1.396673000,0.5517
138.98.210.200,<->,99.170.109.141,6,389,0,0,6,389,1.396503000,0.0939
195.124.253.91,<->,136.25.188.46,0,0,6,338,6,338,1.395182000,0.4200
215.158.239.78,<->,199.106.152.222,6,412,0,0,6,412,1.393577000,0.0381
144.83.112.139,<->,50.224.108.188,0,0,6,467,6,467,1.393333000,0.0876
215.158.239.87,<->,142.166.51.22,6,456,0,0,6,456,1.393258000,0.4538
142.247.198.125,<->,136.25.188.242,0,0,6,1839,6,1839,1.391013000,0.5759
247.136.236.145,<->,8.209.235.29,6,3830,0,0,6,3830,1.390211000,0.2376
207.60.89.10,<->,136.25.188.174,0,0,6,548,6,548,1.386643000,0.5571
93.95.33.184,<->,50.224.76.235,0,0,6,733,6,733,1.386620000,0.2968
207.173.191.9,<->,92.27.194.147,0,0,6,545,6,545,1.384934000,0.6003
136.25.189.202,<->,129.222.39.208,6,2044,0,0,6,2044,1.384663000,0.1169
133.178.227.76,<->,111.150.39.23,6,1400,0,0,6,1400,1.378354000,0.2438
136.139.59.124,<->,136.25.188.222,0,0,6,349,6,349,1.378290000,0.0664
215.158.127.244,<->,8.252.223.142,0,0,6,1365,6,1365,1.376881000,0.2931
136.11.64.218,<->,8.53.2.189,0,0,6,499,6,499,1.374275000,0.0681
215.158.239.113,<->,129.222.39.229,6,3756,0,0,6,3756,1.372783000,0.1772
215.158.238.81,<->,148.55.210.213,6,1637,0,0,6,1637,1.372511000,0.2983
215.158.238.81,<->,131.144.113.168,6,1493,0,0,6,1493,1.372191000,0.2782
215.158.239.58,<->,196.106.117.138,6,412,0,0,6,412,1.372006000,0.0499
232.31.124.106,<->,220.55.66.44,0,0,6,447,6,447,1.371281000,0.3464
215.158.239.99,<->,199.20.30.36,6,412,0,0,6,412,1.369946000,0.0101
220.20.200.33,<->,98.23.99.94,6,450,0,0,6,450,1.365726000,0.1089
215.158.238.90,<->,98.219.126.140,6,7929,0,0,6,7929,1.362955000,0.0000
111.199.225.115,<->,0.195.210.46,0,0,6,5110,6,5110,1.357211000,0.2739
53.201.77.67,<->,48.54.100.170,0,0,6,4978,6,4978,1.355995000,0.3144
215.158.239.76,<->,199.70.23.5,6,412,0,0,6,412,1.354815000,0.0438
199.15.219.0,<->,136.25.188.45,0,0,6,400,6,400,1.354749000,0.0158
204.58.165.79,<->,136.25.188.174,0,0,6,400,6,400,1.351593000,0.0244
215.158.239.79,<->,199.20.5.204,6,1847,0,0,6,1847,1.350773000,0.5871
215.158.238.141,<->,38.104.11.60,6,1705,0,0,6,1705,1.349082000,0.2245
215.158.239.56,<->,194.251.126.128,6,349,0,0,6,349,1.347681000,0.1945
215.158.238.115,<->,142.234.196.161,6,2906,0,0,6,2906,1.346988000,0.6488
96.58.68.79,<->,8.220.178.166,0,0,6,1831,6,1831,1.346039000,0.2161
136.25.188.211,<->,131.173.115.86,6,1653,0,0,6,1653,1.345826000,0.2778
143.132.20.174,<->,136.25.188.225,0,0,6,312,6,312,1.344584000,0.2713
199.122.164.167,<->,136.25.188.44,0,0,6,400,6,400,1.340671000,0.0101
195.4.206.58,<->,136.25.188.225,0,0,6,1206,6,1206,1.338150000,0.3100
139.33.175.144,<->,8.30.98.249,0,0,6,3038,6,3038,1.337717000,0.1147
142.254.7.206,<->,136.25.188.177,0,0,6,357,6,357,1.337595000,0.6121
142.182.62.124,<->,136.25.188.175,0,0,6,906,6,906,1.336566000,0.5521
215.158.239.115,<->,215.158.61.193,6,6693,0,0,6,6693,1.334162000,0.0087
213.221.90.240,<->,144.85.170.208,0,0,6,728,6,728,1.333066000,0.1251
207.64.65.44,<->,50.223.3.230,0,0,6,671,6,671,1.330590000,0.5645
215.158.239.84,<->,106.188.253.129,6,2666,0,0,6,2666,1.330413000,0.5387
89.204.235.110,<->,50.224.91.34,0,0,6,1662,6,1662,1.329488000,0.0721
142.236.219.73,<->,136.25.188.225,0,0,6,1045,6,1045,1.329068000,0.2601
144.85.170.254,<->,91.69.185.193,6,723,0,0,6,723,1.328578000,0.0870
215.158.239.93,<->,196.104.91.110,6,312,0,0,6,312,1.328576000,0.6642
215.158.239.69,<->,199.20.31.208,6,392,0,0,6,392,1.327879000,0.2176
199.50.123.48,<->,136.25.188.252,0,0,6,349,6,349,1.326212000,0.2460
199.38.234.35,<->,136.25.188.177,0,0,6,412,6,412,1.324960000,0.0093
199.14.239.58,<->,136.25.188.239,0,0,6,424,6,424,1.323361000,0.1838
144.93.22.181,<->,100.95.206.96,0,0,6,3220,6,3220,1.318493000,0.5733
215.158.140.185,<->,8.222.7.155,6,3136,0,0,6,3136,1.316337000,0.2633
142.255.65.48,<->,136.25.188.223,0,0,6,1022,6,1022,1.315450000,0.6108
215.158.61.189,<->,136.25.188.36,0,0,6,1623,6,1623,1.314929000,0.3758
136.25.188.254,<->,116.99.180.215,6,2794,0,0,6,2794,1.312838000,0.5562
215.158.239.77,<->,142.255.141.124,6,1841,0,0,6,1841,1.311873000,0.4616
132.200.62.217,<->,132.20.222.234,6,385,0,0,6,385,1.311821000,0.1653
215.158.239.252,<->,8.47.189.76,6,442,0,0,6,442,1.310146000,0.0515
133.178.227.252,<->,91.57.169.11,6,1046,0,0,6,1046,1.309579000,0.0539
216.184.2.78,<->,99.74.27.13,0,0,6,6933,6,6933,1.305549000,0.6243
215.158.239.93,<->,199.20.31.160,6,558,0,0,6,558,1.305530000,0.5697
215.158.239.79,<->,199.50.121.111,6,1838,0,0,6,1838,1.302204000,0.5728
202.33.52.234,<->,136.25.188.174,0,0,6,412,6,412,1.301215000,0.0000
125.223.127.183,<->,100.228.42.100,0,0,6,3026,6,3026,1.300684000,0.3195
215.158.239.56,<->,199.122.164.218,6,646,0,0,6,646,1.295302000,0.7024
207.3.186.105,<->,8.52.178.37,0,0,6,1149,6,1149,1.294773000,0.5508
204.187.74.11,<->,136.25.188.160,0,0,6,412,6,412,1.293685000,0.0001
133.178.227.19,<->,97.243.113.38,6,1392,0,0,6,1392,1.293681000,0.1576
207.59.187.85,<->,136.25.188.222,0,0,6,1334,6,1334,1.292967000,0.6643
215.158.238.73,<->,8.190.217.127,6,1493,0,0,6,1493,1.291142000,0.0355
215.158.239.96,<->,196.168.46.78,6,908,0,0,6,908,1.289717000,0.5525
215.158.238.25,<->,113.92.151.99,6,1797,0,0,6,1797,1.288201000,0.1131
199.68.247.252,<->,136.25.188.252,0,0,6,349,6,349,1.288078000,0.2783
142.253.110.56,<->,136.25.188.196,0,0,6,349,6,349,1.287429000,0.2391
192.227.190.235,<->,136.25.188.211,0,0,6,1781,6,1781,1.287091000,0.1405
195.5.158.232,<->,136.25.188.163,0,0,6,1754,6,1754,1.287050000,0.6030
139.193.141.137,<->,42.52.125.46,6,360,0,0,6,360,1.286128000,0.2000
246.253.253.170,<->,8.35.106.56,6,568,0,0,6,568,1.284446000,0.1951
202.33.125.147,<->,136.25.188.174,0,0,6,412,6,412,1.283021000,0.0070
215.158.239.56,<->,199.14.155.81,6,1876,0,0,6,1876,1.282396000,0.5430
197.107.44.87,<->,136.25.188.174,0,0,6,412,6,412,1.281467000,0.3010
133.178.226.76,<->,57.210.107.36,6,552,0,0,6,552,1.278872000,0.5032
80.27.153.164,<->,74.182.187.210,6,1355,0,0,6,1355,1.277696000,0.4707
199.38.206.172,<->,136.25.188.220,0,0,6,1225,6,1225,1.276531000,0.5334
215.158.61.145,<->,8.176.8.180,0,0,6,6661,6,6661,1.276377000,0.0703
136.25.189.62,<->,100.216.78.145,6,7620,0,0,6,7620,1.275860000,0.2868
144.85.170.254,<->,91.69.185.154,6,1050,0,0,6,1050,1.275245000,0.1435
136.25.188.237,<->,48.131.158.246,6,1621,0,0,6,1621,1.274273000,0.2590
215.158.239.49,<->,196.107.168.131,6,312,0,0,6,312,1.273715000,0.6752
215.158.239.87,<->,199.20.31.208,6,400,0,0,6,400,1.272169000,0.1602
224.9.40.222,<->,100.228.42.205,0,0,6,5002,6,5002,1.271172000,0.0528
215.158.239.97,<->,196.104.65.18,6,448,0,0,6,448,1.265978000,0.0197
252.98.135.226,<->,106.5.211.8,6,450,0,0,6,450,1.265502000,0.1582
133.178.226.30,<->,8.191.6.90,6,1541,0,0,6,1541,1.263243000,0.0829
144.87.238.91,<->,8.182.253.40,0,0,6,1877,6,1877,1.262479000,0.0596
90.240.204.138,<->,54.37.53.245,6,3690,0,0,6,3690,1.261963000,0.5614
8.182.244.196,<->,6.117.57.68,6,675,0,0,6,675,1.260192000,0.2111
204.187.230.47,<->,136.25.188.225,0,0,6,1857,6,1857,1.259903000,0.6198
207.232.222.142,<->,133.54.28.143,0,0,6,652,6,652,1.255103000,0.3848
92.168.217.198,<->,0.47.243.72,6,595,0,0,6,595,1.253178000,0.1663
220.40.166.218,<->,133.178.226.28,0,0,6,1461,6,1461,1.248230000,0.7349
196.89.228.87,<->,136.25.188.255,0,0,6,1636,6,1636,1.245814000,0.5237
215.158.239.76,<->,196.91.196.237,6,1203,0,0,6,1203,1.245508000,0.7511
199.69.182.51,<->,136.25.188.53,0,0,6,645,6,645,1.245475000,0.7193
215.158.238.99,<->,115.140.139.149,6,1537,0,0,6,1537,1.243432000,0.2244
215.158.238.82,<->,122.159.31.168,6,1397,0,0,6,1397,1.241458000,0.1351
195.70.205.28,<->,136.25.188.236,0,0,6,933,6,933,1.241442000,0.4875
207.62.182.244,<->,136.25.188.252,0,0,6,400,6,400,1.238388000,0.0115
143.135.8.163,<->,136.25.188.163,0,0,6,400,6,400,1.237961000,0.0156
197.107.44.87,<->,136.25.188.209,0,0,6,412,6,412,1.237947000,0.3425
139.148.27.43,<->,8.182.239.241,0,0,6,1032,6,1032,1.236760000,0.3669
215.158.239.239,<->,129.175.139.243,6,4869,0,0,6,4869,1.230436000,0.6541
142.241.142.229,<->,136.25.188.174,0,0,6,1845,6,1845,1.229229000,0.6801
159.137.162.213,<->,126.100.242.174,6,882,0,0,6,882,1.228943000,0.7024
105.163.53.213,<->,80.41.26.51,0,0,6,368,6,368,1.228894000,0.3346
